rule_id,signal,rule_type,pattern,universe,status,role_seed,side_seed,quality_seed,score_base,action,n,avg10d_pct,med10d_pct,fail10d_pct,source_file,notes
Z4_SP500_REJECT_SEQ4_008,Z4,REJECT_SEQ4,T2|T2G|T2G|Z4,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,58,-0.417,-0.638,20.69,Z4_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2|T2G|T2G; final = Z4.
Z4_NASDAQ_GT5_SEQ4_001,Z4,SEQ4,Z3|Z2G|T5|Z4,NASDAQ_GT5,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,60,8.61,7.505,18.333,Z4_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z3|Z2G|T5; final = Z4.
Z4_NASDAQ_GT5_SEQ4_002,Z4,SEQ4,Z1G|Z2G|T5|Z4,NASDAQ_GT5,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,104,6.158,6.854,14.423,Z4_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z1G|Z2G|T5; final = Z4.
Z4_NASDAQ_GT5_SEQ4_003,Z4,SEQ4,Z5|Z2G|T5|Z4,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,53,7.813,4.099,26.415,Z4_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z5|Z2G|T5; final = Z4.
Z4_NASDAQ_GT5_SEQ4_004,Z4,SEQ4,Z2|Z2|T1|Z4,NASDAQ_GT5,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,47,12.976,3.897,6.383,Z4_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2|Z2|T1; final = Z4.
Z4_NASDAQ_GT5_SEQ4_005,Z4,SEQ4,T2G|Z1G|T5|Z4,NASDAQ_GT5,GOOD,PULLBACK_READY_B,PULLBACK_SETUP,GOOD,50,Pullback/absorption setup; wait for T confirmation.,45,3.499,3.084,20.0,Z4_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2G|Z1G|T5; final = Z4.
Z4_NASDAQ_GT5_SEQ4_006,Z4,SEQ4,Z5|T4|T2G|Z4,NASDAQ_GT5,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,56,2.78,2.907,17.857,Z4_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z5|T4|T2G; final = Z4.
Z4_NASDAQ_GT5_SEQ4_007,Z4,SEQ4,Z9|T4|T2|Z4,NASDAQ_GT5,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,50,1.009,2.9,22.0,Z4_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z9|T4|T2; final = Z4.
Z4_NASDAQ_GT5_SEQ4_008,Z4,SEQ4,Z9|Z2G|T5|Z4,NASDAQ_GT5,GOOD,PULLBACK_READY_B,PULLBACK_SETUP,GOOD,50,Pullback/absorption setup; wait for T confirmation.,51,6.573,2.65,21.569,Z4_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z9|Z2G|T5; final = Z4.
Z4_NASDAQ_GT5_SEQ4_009,Z4,SEQ4,T3|T2|T2|Z4,NASDAQ_GT5,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,43,2.532,2.231,11.628,Z4_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T3|T2|T2; final = Z4.
Z4_NASDAQ_GT5_SEQ4_010,Z4,SEQ4,T2G|Z9|T1G|Z4,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,47,1.506,2.228,25.532,Z4_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2G|Z9|T1G; final = Z4.
Z4_NASDAQ_GT5_SEQ4_011,Z4,SEQ4,T1G|T2G|T2|Z4,NASDAQ_GT5,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,43,1.091,2.054,18.605,Z4_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T1G|T2G|T2; final = Z4.
Z4_NASDAQ_GT5_SEQ4_012,Z4,SEQ4,T2G|T6|T2G|Z4,NASDAQ_GT5,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,45,5.499,2.032,15.556,Z4_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2G|T6|T2G; final = Z4.
Z4_NASDAQ_GT5_REJECT_SEQ4_001,Z4,REJECT_SEQ4,Z1|T9|T2|Z4,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,43,-6.969,-3.913,48.837,Z4_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z1|T9|T2; final = Z4.
Z4_NASDAQ_GT5_REJECT_SEQ4_002,Z4,REJECT_SEQ4,Z9|Z2G|T3|Z4,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,49,-1.252,-2.575,36.735,Z4_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z9|Z2G|T3; final = Z4.
Z4_NASDAQ_GT5_REJECT_SEQ4_003,Z4,REJECT_SEQ4,Z2|Z2G|T1|Z4,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,67,0.785,-2.285,38.806,Z4_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2|Z2G|T1; final = Z4.
Z4_NASDAQ_GT5_REJECT_SEQ4_004,Z4,REJECT_SEQ4,Z2|T1|T2G|Z4,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,102,-2.772,-2.283,36.275,Z4_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2|T1|T2G; final = Z4.
Z4_NASDAQ_GT5_REJECT_SEQ4_005,Z4,REJECT_SEQ4,Z2|T9|T2G|Z4,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,114,-2.73,-2.175,30.702,Z4_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2|T9|T2G; final = Z4.
Z4_NASDAQ_GT5_REJECT_SEQ4_006,Z4,REJECT_SEQ4,Z2|Z2G|T1G|Z4,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,57,-0.475,-2.144,24.561,Z4_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2|Z2G|T1G; final = Z4.
Z4_NASDAQ_GT5_REJECT_SEQ4_007,Z4,REJECT_SEQ4,Z2|Z2G|T5|Z4,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,71,-1.679,-2.042,35.211,Z4_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2|Z2G|T5; final = Z4.
Z4_NASDAQ_GT5_REJECT_SEQ4_008,Z4,REJECT_SEQ4,Z2G|Z2G|T4|Z4,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,50,-2.573,-1.886,40.0,Z4_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2G|Z2G|T4; final = Z4.
Z5_BASELINE_SP500,Z5,BASELINE,Z5,SP500,GOOD,PULLBACK_READY_B,PULLBACK_SETUP,GOOD,50,Pullback/absorption setup; wait for T confirmation.,,,0.97,15.155,Z5_analytics.docx,"n=6,394 | rr=1.261"
Z5_BASELINE_NASDAQ_GT5,Z5,BASELINE,Z5,NASDAQ >$5,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,,,0.36,23.022,Z5_analytics.docx,"n=18,873 | rr=1.414"
Z5_SP500_COMPOSITE_001,Z5,COMPOSITE,Z5L34NH,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,51,3.593,3.016,13.725,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_SP500_COMPOSITE_002,Z5,COMPOSITE,Z5L3EU,SP500,GOOD,PULLBACK_READY_B,PULLBACK_SETUP,GOOD,50,Pullback/absorption setup; wait for T confirmation.,1428,2.062,1.615,15.266,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_SP500_COMPOSITE_003,Z5,COMPOSITE,Z5L12EU,SP500,GOOD,PULLBACK_READY_B,PULLBACK_SETUP,GOOD,50,Pullback/absorption setup; wait for T confirmation.,1132,2.028,1.434,13.869,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_SP500_COMPOSITE_004,Z5,COMPOSITE,Z5L12NB,SP500,GOOD,PULLBACK_READY_B,PULLBACK_SETUP,GOOD,50,Pullback/absorption setup; wait for T confirmation.,73,1.581,1.275,13.699,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_SP500_COMPOSITE_005,Z5,COMPOSITE,Z5L34NU,SP500,GOOD,PULLBACK_READY_B,PULLBACK_SETUP,GOOD,50,Pullback/absorption setup; wait for T confirmation.,779,1.096,1.007,13.864,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_SP500_COMPOSITE_006,Z5,COMPOSITE,Z5L12NU,SP500,GOOD,PULLBACK_READY_B,PULLBACK_SETUP,GOOD,50,Pullback/absorption setup; wait for T confirmation.,1371,1.171,0.934,14.953,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_SP500_COMPOSITE_007,Z5,COMPOSITE,Z5L12NH,SP500,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,105,0.513,0.745,16.19,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_SP500_COMPOSITE_008,Z5,COMPOSITE,Z5L12NP,SP500,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,238,-0.01,0.715,20.168,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_SP500_COMPOSITE_009,Z5,COMPOSITE,Z5L34NUR,SP500,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,233,0.984,0.715,16.309,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_SP500_COMPOSITE_010,Z5,COMPOSITE,Z5L12NUR,SP500,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,288,0.745,0.538,15.625,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_SP500_COMPOSITE_011,Z5,COMPOSITE,Z5L3EUR,SP500,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,84,0.165,0.409,20.238,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_SP500_COMPOSITE_012,Z5,COMPOSITE,Z5L34NP,SP500,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,63,0.521,0.206,20.635,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_SP500_REJECT_COMPOSITE_001,Z5,REJECT_COMPOSITE,Z5L34NB,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,131,0.672,-0.064,12.214,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_SP500_REJECT_COMPOSITE_002,Z5,REJECT_COMPOSITE,Z5L34NDP,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,63,-0.115,-0.385,14.286,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_SP500_REJECT_COMPOSITE_003,Z5,REJECT_COMPOSITE,Z5L4NU,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,36,-0.083,-0.428,25.0,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_SP500_REJECT_COMPOSITE_004,Z5,REJECT_COMPOSITE,Z5L12EUR,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,77,0.108,-0.779,19.481,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_SP500_REJECT_COMPOSITE_005,Z5,REJECT_COMPOSITE,Z5L12NDP,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,86,-1.284,-1.518,13.953,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_NASDAQ_GT5_COMPOSITE_001,Z5,COMPOSITE,Z5L34NH,NASDAQ_GT5,GOOD,PULLBACK_READY_B,PULLBACK_SETUP,GOOD,50,Pullback/absorption setup; wait for T confirmation.,189,2.673,1.631,18.519,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_NASDAQ_GT5_COMPOSITE_002,Z5,COMPOSITE,Z5L2NDP,NASDAQ_GT5,GOOD,PULLBACK_READY_B,PULLBACK_SETUP,GOOD,50,Pullback/absorption setup; wait for T confirmation.,63,4.193,1.439,17.46,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_NASDAQ_GT5_COMPOSITE_003,Z5,COMPOSITE,Z5L3EUR,NASDAQ_GT5,GOOD,PULLBACK_READY_B,PULLBACK_SETUP,GOOD,50,Pullback/absorption setup; wait for T confirmation.,336,2.285,0.806,16.071,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_NASDAQ_GT5_COMPOSITE_004,Z5,COMPOSITE,Z5L3EU,NASDAQ_GT5,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,3422,1.419,0.747,24.138,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_NASDAQ_GT5_COMPOSITE_005,Z5,COMPOSITE,Z5L12EU,NASDAQ_GT5,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,2569,1.89,0.701,20.475,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_NASDAQ_GT5_COMPOSITE_006,Z5,COMPOSITE,Z5L3EB,NASDAQ_GT5,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,168,0.01,0.525,19.643,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_NASDAQ_GT5_COMPOSITE_007,Z5,COMPOSITE,Z5L12NU,NASDAQ_GT5,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,3372,1.356,0.487,22.954,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_NASDAQ_GT5_COMPOSITE_008,Z5,COMPOSITE,Z5L34NUR,NASDAQ_GT5,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,698,3.167,0.478,22.493,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_NASDAQ_GT5_COMPOSITE_009,Z5,COMPOSITE,Z5L4NP,NASDAQ_GT5,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,49,0.897,0.448,12.245,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_NASDAQ_GT5_COMPOSITE_010,Z5,COMPOSITE,Z5L34NP,NASDAQ_GT5,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,325,0.523,0.448,20.0,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_NASDAQ_GT5_COMPOSITE_011,Z5,COMPOSITE,Z5L34NB,NASDAQ_GT5,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,403,0.07,0.392,21.588,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_NASDAQ_GT5_COMPOSITE_012,Z5,COMPOSITE,Z5L34NU,NASDAQ_GT5,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,2384,1.586,0.382,23.867,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_NASDAQ_GT5_REJECT_COMPOSITE_001,Z5,REJECT_COMPOSITE,Z5L12NP,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,1182,0.335,0.0,28.003,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_NASDAQ_GT5_REJECT_COMPOSITE_002,Z5,REJECT_COMPOSITE,Z5L12NUR,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,763,-0.236,-0.087,25.95,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_NASDAQ_GT5_REJECT_COMPOSITE_003,Z5,REJECT_COMPOSITE,Z5L2NH,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,92,-0.308,-0.098,23.913,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_NASDAQ_GT5_REJECT_COMPOSITE_004,Z5,REJECT_COMPOSITE,Z5L4NH,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,40,-3.456,-0.142,32.5,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_NASDAQ_GT5_REJECT_COMPOSITE_005,Z5,REJECT_COMPOSITE,Z5L12NDP,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,312,0.166,-0.15,25.0,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_NASDAQ_GT5_REJECT_COMPOSITE_006,Z5,REJECT_COMPOSITE,Z5L2NB,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,40,-1.477,-0.181,20.0,Z5_analytics.docx,Composite rule seed from Z5_analytics.docx
Z5_SP500_SEQ4_001,Z5,SEQ4,T4|Z9|T5|Z5,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,20,6.16,6.29,10.0,Z5_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T4|Z9|T5; final = Z5.
Z5_SP500_SEQ4_002,Z5,SEQ4,Z5|T4|T2G|Z5,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,22,4.651,5.006,9.091,Z5_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z5|T4|T2G; final = Z5.
Z5_SP500_SEQ4_003,Z5,SEQ4,T4|Z9|T4|Z5,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,48,3.909,4.693,8.333,Z5_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T4|Z9|T4; final = Z5.
Z5_SP500_SEQ4_004,Z5,SEQ4,T4|Z9|T9|Z5,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,24,3.78,4.682,4.167,Z5_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T4|Z9|T9; final = Z5.
Z5_SP500_SEQ4_005,Z5,SEQ4,Z2|Z2G|T1G|Z5,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,20,5.012,4.528,15.0,Z5_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2|Z2G|T1G; final = Z5.
Z5_SP500_SEQ4_006,Z5,SEQ4,T4|Z9|T3|Z5,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,51,5.616,4.277,1.961,Z5_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T4|Z9|T3; final = Z5.
Z5_SP500_SEQ4_007,Z5,SEQ4,Z2|Z2G|T1|Z5,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,30,2.841,3.731,13.333,Z5_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2|Z2G|T1; final = Z5.
Z5_SP500_SEQ4_008,Z5,SEQ4,Z2G|T5|T2G|Z5,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,23,3.573,3.298,13.043,Z5_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2G|T5|T2G; final = Z5.
Z5_SP500_SEQ4_009,Z5,SEQ4,Z2G|Z2G|T9|Z5,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,28,2.676,3.283,10.714,Z5_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2G|Z2G|T9; final = Z5.
Z5_SP500_SEQ4_010,Z5,SEQ4,T4|Z9|T1|Z5,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,26,3.323,3.262,7.692,Z5_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T4|Z9|T1; final = Z5.
Z5_SP500_SEQ4_011,Z5,SEQ4,T1|T2G|T2|Z5,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,20,4.012,2.989,5.0,Z5_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T1|T2G|T2; final = Z5.
Z5_SP500_SEQ4_012,Z5,SEQ4,Z2|T9|T6|Z5,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,20,3.46,2.781,0.0,Z5_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2|T9|T6; final = Z5.
Z5_SP500_REJECT_SEQ4_001,Z5,REJECT_SEQ4,Z2|T1|T2G|Z5,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,26,-0.263,-2.092,23.077,Z5_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2|T1|T2G; final = Z5.
Z5_SP500_REJECT_SEQ4_002,Z5,REJECT_SEQ4,Z2G|T1|T2G|Z5,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,21,-0.779,-1.239,14.286,Z5_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2G|T1|T2G; final = Z5.
Z5_SP500_REJECT_SEQ4_003,Z5,REJECT_SEQ4,T2G|T2|T2|Z5,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,24,-1.716,-1.237,25.0,Z5_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2G|T2|T2; final = Z5.
Z5_SP500_REJECT_SEQ4_004,Z5,REJECT_SEQ4,Z2G|Z2|T1|Z5,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,24,-0.449,-1.201,16.667,Z5_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2G|Z2|T1; final = Z5.
Z5_SP500_REJECT_SEQ4_005,Z5,REJECT_SEQ4,T4|T2G|T2|Z5,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,21,1.206,-0.631,19.048,Z5_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T4|T2G|T2; final = Z5.
Z5_SP500_REJECT_SEQ4_006,Z5,REJECT_SEQ4,Z4|T9|T2G|Z5,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,30,-0.412,-0.479,23.333,Z5_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z4|T9|T2G; final = Z5.
Z5_SP500_REJECT_SEQ4_007,Z5,REJECT_SEQ4,T2|T2G|T2G|Z5,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,35,0.979,-0.282,22.857,Z5_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2|T2G|T2G; final = Z5.
Z5_SP500_REJECT_SEQ4_008,Z5,REJECT_SEQ4,T1|T2G|T2G|Z5,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,40,1.31,-0.25,5.0,Z5_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T1|T2G|T2G; final = Z5.
